qid,pid,score,row_number
1053072,4034151,12.5991,9582
1056888,2963754,12.9532,10229
927932,4748175,12.4362,9275
453933,2164302,12.7884,9945
538134,1027981,13.1779,10664
866711,5936156,13.0904,10503
335242,5853248,13.2194,10735
1027238,5224750,12.9177,10173
141488,5231718,13.342,10959
500506,7413381,13.394699,11054
616514,453564,13.389799,11047
247586,4748348,13.2507,10796
1033351,3150988,13.0789,10476
175385,3035257,12.7887,9947
552930,4716280,13.3299,10935
401769,2707544,12.4988,9401
941050,6145105,13.2462,10784
313668,4588091,12.5395,9468
143578,1283238,13.0567,10426
450512,2200114,12.8545,10069
1039725,2386061,13.1295,10569
517219,6438836,12.7932,9959
578258,4705201,13.1338,10580
739291,2228907,12.6695,9706
417411,913450,13.3339,10940
461396,149387,13.1529,10612
651125,6750928,12.7193,9817
1185044,6256377,13.3252,10923
298617,5990823,12.7951,9964
868896,3266514,13.2137,10724
212924,7027603,12.7754,9920
956601,3351915,12.7464,9864
960839,5967598,12.8189,10010
1031822,4301499,13.1026,10528
923128,2146202,12.8851,10122
535435,1972779,13.0049,10329
449828,122826,12.8721,10104
1033892,3499366,13.2809,10844
52500,5838025,13.2401,10773
197717,6356198,13.2374,10769
1036396,4184678,13.218,10733
953626,3096938,12.8712,10101
1000912,4410560,12.9284,10189
958214,4384979,13.3473,10964
1056723,5954761,13.3688,11001
1048341,3027092,13.2865,10855
56708,5681528,12.8199,10013
1172631,1331782,13.029,10372
965632,531877,12.5714,9538
889525,2687779,12.5936,9576
191569,5558405,12.7951,9963
919228,4060025,13.3724,11010
437820,2655214,12.6853,9746
1054664,2882064,13.2075,10717
619017,6928632,12.7572,9884
1035878,5413909,12.907399,10156
422931,8197019,13.2932,10869
985447,4906094,13.2247,10745
341326,4015901,12.6918,9761
1038039,2295824,12.5881,9564
958001,6313861,12.7932,9958
1037810,4278281,12.6596,9694
1059440,2525380,13.252,10798
1141203,2423222,13.1954,10699
1010375,4712163,12.4348,9270
1033282,4924739,13.3813,11030
547163,6066239,12.7318,9840
1178834,5167324,12.9661,10259
957313,2358721,12.9746,10278
145724,2250840,13.0143,10345
544996,824017,13.2887,10858
432610,7048142,12.4967,9398
243814,7860526,12.599,9580
869106,4723448,12.4839,9378
1080718,4126759,13.1187,10549
1033269,3561249,13.3066,10891
944894,2383797,12.7728,9915
207142,950513,12.752,9870
341777,2909483,13.1531,10613
1031546,2416522,12.9587,10239
1037466,2303128,12.4108,9227
429689,6571358,12.8476,10060
1010786,946407,13.107496,10536
144942,6343085,13.2563,10807
1062768,2638984,12.6319,9646
1034597,4599595,12.9224,10179
918549,5187051,13.1459,10601
1035431,3605563,13.0557,10423
338035,5170506,13.1551,10618
987217,4179256,12.9757,10279
160605,5485132,12.724,9827
652940,1889692,12.505,9410
1040267,4072167,13.1095,10540
1047113,4942750,13.023,10361
336529,757416,12.9636,10252
900647,4371966,13.3582,10982
1030777,3113868,12.7466,9866
898683,3720603,13.0202,10356
1055321,4301704,12.9924,10307
893334,4246306,13.0572,10429
1003244,3444101,13.2223,10740
900504,3355362,13.1026,10527
1029439,3934391,12.7602,9888
1053096,5981079,13.3166,10910
956468,2825044,12.7142,9806
652169,6771681,12.8613,10086
461584,5879993,13.2164,10728
963142,3944058,12.4293,9259
541016,1283896,12.6648,9699
1032168,4767966,12.9413,10205
1004762,3816852,12.6706,9709
213495,6328681,12.7237,9825
959219,2404567,13.3631,10993
1078866,4448190,12.9709,10269
1002101,2941846,13.4317,11114
1031959,3202838,13.1722,10656
940787,4450220,13.3614,10989
299269,6606925,12.8469,10057
608385,1692290,13.3355,10943
5376,1872724,13.4109,11075
1044794,2921780,13.2717,10830
1042267,3893805,12.6322,9647
938180,3684642,13.2269,10749
143244,2261554,13.2496,10789
941127,6096640,12.7187,9815
1047870,6091730,13.3238,10921
831735,2547318,12.9684,10265
449797,1267097,13.2432,10779
462040,2181273,12.9726,10272
918418,4625522,13.1958,10702
652527,176936,12.7016,9780
461214,6945472,12.5078,9414
957091,3446127,12.5782,9550
842892,3008500,13.2505,10795
1055372,3688126,13.3726,11011
201535,6243079,13.1563,10621
144566,6659133,12.5472,9478
466768,3636356,12.9702,10268
1142265,2322266,12.5601,9514
1035455,4898901,13.2847,10853
1035911,4489071,12.4867,9381
521533,2949740,13.3879,11044
960502,3566615,13.1031,10530
539997,998118,12.491599,9392
596138,3860716,12.4271,9251
539604,2270238,12.7823,9931
1036942,6147086,12.8403,10046
1039112,3268185,13.1352,10582
1017882,2727420,12.5007,9403
1038439,3814287,13.142,10591
578516,5783075,13.2828,10849
426907,6517997,12.5781,9549
144570,6285112,12.4689,9347
1185405,2714814,12.6976,9771
330002,680060,13.2765,10833
928789,4905527,12.6936,9766
986630,2987798,13.0007,10320
1033157,4785969,13.031299,10377
525068,7060433,12.6075,9600
792245,4447743,12.7639,9896
1056907,3556110,12.633099,9648
214199,5990588,12.5909,9569
1025394,3691375,13.4197,11091
464420,8689359,12.8869,10125
949405,3219677,13.0264,10368
540260,1577215,12.6683,9703
1048803,2783920,12.6293,9640
177252,6673997,12.7883,9944
488834,6426283,12.7972,9971
1026424,4704760,13.067,10450
203472,4153381,12.7892,9949
926362,3522057,13.323,10919
1048354,4249923,12.7428,9859
334927,478831,12.5518,9493
646672,949319,12.7521,9871
782711,5091002,12.544599,9477
868646,2682302,12.9913,10305
1177010,6764821,13.2724,10831
1159522,663151,13.3209,10917
400481,7819166,12.6735,9718
866054,4231402,12.8635,10092
619026,269020,13.077,10471
1041327,3009828,13.3448,10961
335988,5792779,12.6339,9649
284408,7347691,13.057499,10431
619386,1330229,13.2424,10778
54252,5386607,12.4429,9289
1040696,2794973,12.6058,9595
2306,5726715,13.0679,10451
1031218,5960144,13.2639,10813
670912,1349297,13.2795,10838
1034333,5164160,13.181,10671
879489,4669184,13.412499,11077
937922,3728665,12.4265,9249
213250,2262616,12.6649,9700
57487,5800241,12.7233,9824
1036060,4090916,13.1242,10561
1053814,2856508,12.829,10030
983539,4801920,12.7286,9836
1045475,2773770,12.6964,9768
1032089,4860193,13.3254,10924
974724,6311507,12.7093,9796
663700,4098117,13.0451,10400
1035786,5007148,12.9868,10297
1048040,3836483,12.6263,9633
449624,1713502,12.9038,10150
643974,5551065,13.3109,10898
651698,1386225,12.8134,9997
1000156,4802769,13.3762,11019
525035,6142968,12.4629,9338
1037925,3547758,13.0227,10360
619185,5886933,12.4557,9313
974550,3205907,12.4441,9293
300988,3689411,12.9773,10283
1042373,4391153,13.2693,10824
448297,2021913,12.9812,10289
1049144,3574042,12.4104,9226
49227,5573528,12.6416,9661
341606,6515542,12.7392,9851
1055242,4690490,12.7519,9869
1031998,4208304,13.0445,10397
170639,6285749,12.7245,9828
651936,1079115,12.4338,9268
1036894,3015637,12.8319,10034
449541,2053437,12.6167,9617
1030029,2788686,13.3626,10992
1023788,3046647,13.0976,10518
1053917,3452943,12.9092,10161
1049138,2753754,12.405,9219
1024325,3590029,13.1161,10544
1038203,2745693,12.513999,9431
197059,4697311,12.7673,9903
1053286,6119620,13.0793,10477
1182110,1860762,12.5627,9520
1032267,3779745,12.4284,9255
517240,780730,12.6446,9668
296795,1083489,12.5809,9556
448784,896860,12.7723,9911
449380,6046005,13.3714,11007
939373,4819208,12.4775,9362
1138772,2657087,13.0663,10447
255180,73519,12.591699,9571
829469,3220334,12.5403,9471
335643,1666981,13.388199,11045
860787,3574835,12.4327,9266
1073922,2778802,13.0428,10395
325348,7479590,12.5118,9423
1031953,3311935,12.5032,9407
144020,6155379,12.8853,10123
880178,2988862,12.9537,10231
1055207,4280070,13.1289,10568
1037673,3153679,13.3279,10930
949794,4797565,12.7335,9843
1054859,4260245,12.553,9496
1030434,2840406,13.1536,10614
856404,4360087,12.9473,10217
1037245,5362431,12.7355,9845
1174095,5786225,12.894398,10136
651560,6036666,12.4387,9281
920112,2526088,12.7818,9929
601859,679198,13.4151,11083
433262,1276492,12.7418,9856
517189,6916274,12.8112,9993
1140374,2505546,13.4303,11111
1056177,4622212,12.916299,10169
535577,6696559,13.0047,10328
595670,5422152,13.2893,10859
1164333,155688,12.682,9739
122187,6593153,12.6139,9608
431134,7879214,13.382099,11033
448794,6113183,13.2048,10715
37002,1408681,13.4296,11109
770897,4625008,12.7683,9906
651896,4195538,12.4579,9324
313579,4191539,13.2647,10817
993566,2620144,13.0664,10449
949821,4909242,12.8479,10061
1031926,6097268,13.1709,10652
887702,2435921,12.9226,10180
930548,4950698,12.8013,9977
33381,6507278,12.5665,9529
144105,7280448,12.8554,10074
1046953,5982589,13.3762,11018
881644,4515540,13.1944,10695
390372,1310901,12.4117,9229
651778,1539611,12.7449,9862
336167,4581841,13.342,10958
968390,2858539,12.9615,10246
56290,6601510,13.3529,10968
533234,175876,13.2419,10777
1143787,2170821,12.4161,9240
650614,1485988,13.3773,11024
619403,608598,12.4128,9233
1046443,3758334,13.0001,10319
1054624,3988291,12.7043,9789
1004294,4816498,12.722,9823
1178926,5079133,13.3371,10945
725728,6842436,12.5705,9534
197623,5544953,12.94,10204
1036556,3682548,13.1577,10628
1032720,2724859,12.9242,10182
1054212,2274673,13.0752,10464
1000126,2385306,13.1707,10650
637499,1779512,12.8035,9981
494526,6120561,12.6293,9639
1048016,1836184,12.5664,9528
1054272,2991874,12.4688,9345
1054894,2339923,13.0459,10403
1028157,5423253,13.024,10362
337295,3528218,13.0642,10443
1035775,4979717,13.383099,11038
1027279,4220246,13.1822,10674
892496,3402482,13.38,11029
951657,5280884,12.4356,9273
657968,1271662,12.7835,9934
467630,1963181,12.7657,9899
1032683,3295097,12.4942,9396
650937,1892098,13.0956,10514
411730,3949499,13.1881,10687
105689,669087,12.523499,9446
985882,2368946,12.8247,10022
1002392,3174342,12.4572,9318
540348,1318291,13.3659,10997
449833,693831,12.5166,9436
1037422,4406517,12.5234,9445
1046735,3396923,13.3815,11031
1176097,6943680,13.4274,11105
879049,3296583,13.3589,10983
950272,3899608,12.5545,9501
1066048,5108929,13.1165,10545
761876,3415661,13.252,10799
1033004,5224324,13.3973,11060
831716,6232279,12.8854,10124
50823,1044122,13.2785,10835
470077,6738805,13.1954,10698
1138633,2671106,13.3105,10897
872740,4481888,12.985,10293
340674,6002690,12.5517,9492
228108,6574173,13.2686,10822
940973,3233783,12.5879,9563
618901,1760510,13.3378,10946
1034510,3549087,12.8964,10140
900541,2291692,13.0354,10382
1040755,2837319,13.223,10742
1039871,3900905,13.2508,10797
337491,6514384,13.329,10933
765019,4689849,12.7248,9831
449760,6028723,12.774,9918
1054506,3386337,13.3657,10996
1139605,2579994,13.3146,10908
1057519,2996177,12.4788,9367
450080,4977904,12.8554,10073
15639,1763350,13.063,10439
1046798,5208469,13.0563,10425
1032003,3375466,12.4893,9387
958406,4554149,12.755899,9881
176928,5604692,13.182093,10673
665332,438362,13.424,11100
597001,1564587,12.5475,9481
940969,3264723,13.378,11025
1156329,988409,12.6394,9658
212709,3335969,13.0713,10459
540062,1466811,12.533999,9460
200610,318855,12.9647,10255
145142,3979374,13.3267,10928
213937,2257326,12.7739,9917
1142157,2332860,12.4665,9343
1035927,4231002,12.7248,9829
836156,5949305,12.4387,9282
319889,5709992,13.2279,10754
884676,2976515,13.142699,10594
1052668,2888585,12.4048,9218
894254,3253365,12.5422,9474
194882,1255066,13.3692,11002
1033963,3180629,12.7959,9967
912554,2438192,13.123,10558
1030829,2826545,12.6896,9756
470076,6871354,12.6573,9688
447103,1668260,12.436199,9274
1003023,2992362,12.8155,10002
1036537,2385772,12.6824,9740
651086,121583,12.6806,9733
1053043,2606177,12.7028,9784
1062853,5394414,12.676,9727
1049139,2388998,13.166,10641
620493,6598154,12.8669,10094
7138,713562,12.8558,10075
811048,5245662,12.4312,9263
1026438,5312276,12.5388,9467
923234,4280658,13.0468,10405
937863,3492208,13.426,11102
1053763,3552413,12.6846,9743
927906,2871723,13.0751,10463
883801,4227894,13.2953,10873
1038221,3758135,13.0248,10366
549708,5799593,13.013,10342
462410,136878,13.2966,10878
531176,1763534,12.7456,9863
927845,4342951,12.813,9996
548596,6937363,12.6138,9607
448461,7684223,12.559,9510
884739,3573268,12.9899,10302
651326,2127051,12.8186,10009
896472,3046946,13.1718,10654
80208,6412296,12.8043,9982
1033537,3400516,13.1592,10630
185846,5918585,13.235,10764
1143147,2232808,12.9531,10228
921479,5441047,12.5849,9560
867731,3396555,12.6691,9705
1175416,7006283,13.421398,11094
52591,3557588,12.4497,9296
943598,4454708,12.438,9279
1002215,3270693,12.966,10258
495454,5912258,12.6286,9637
1040567,2750022,13.0759,10469
481744,4880139,12.4661,9342
1172518,1453409,12.8134,9998
403634,3466382,12.9894,10301
2753,5667126,12.9893,10300
144401,1155110,13.1416,10590
273062,5996789,12.7001,9777
762548,4751024,13.0121,10341
15044,5668309,13.126,10563
688259,4090636,12.709,9795
1137261,2802744,12.9669,10262
958322,4596769,13.3287,10931
1040671,3822231,13.194599,10697
1070199,2771117,13.2961,10875
1002763,3323574,13.0034,10327
671354,1130277,13.1858,10676
643976,2530630,13.3837,11039
1041475,4055677,12.8371,10042
1138664,2668375,12.5565,9502
874544,4847191,13.142,10592
918160,6306049,13.2872,10857
214389,2127518,12.4535,9302
879393,3794788,13.3146,10907
652165,1926108,12.9763,10281
616753,6671854,13.1308,10573
1163157,283407,12.6646,9698
1030602,5394850,12.4581,9325
692476,6355906,12.9795,10287
1002258,5405219,13.2344,10762
179829,6380257,12.5089,9417
983442,2858388,13.0712,10458
321816,1043634,12.4599,9329
191850,1721345,12.8792,10113
340650,4862738,12.8794,10114
1056906,2766292,12.8403,10047
337675,1707549,12.863,10091
1022393,6139060,13.385,11041
578670,441435,12.9694,10267
976916,4135388,13.1804,10670
980292,4107713,13.2248,10746
986950,2848923,13.1202,10553
887093,4026489,13.1601,10633
1138023,2730051,12.4627,9337
1002727,6137330,12.7248,9830
1037705,4112492,13.3054,10889
6340,5913123,13.1879,10686
834428,3045995,12.4034,9214
986910,4476191,13.0411,10390
1037902,3005003,12.861499,10087
651647,1449838,12.5648,9526
939378,4441825,12.456399,9316
196098,5757764,12.6699,9708
794624,5150561,12.6847,9744
1056132,4386324,12.5707,9535
1146971,1876914,13.0841,10487
948387,3360607,13.4131,11078
247911,5998884,12.7151,9808
1153875,1217298,12.5853,9562
1026351,3940200,13.0507,10412
562749,7142317,12.7852,9937
1063120,717800,13.063299,10440
651648,7867979,13.3593,10985
143684,6454856,14.2727,12596
968548,2923331,13.9612,12069
1020810,5952997,14.1129,12339
335347,4846663,13.8078,11791
162201,195916,14.1569,12410
940510,3411203,14.2821,12607
10877,4880757,13.7033,11613
706986,426382,13.7561,11703
1038919,3434605,13.965,12077
888500,4565584,14.3674,12741
145483,1715136,13.6775,11567
183105,5862447,14.1959,12476
964272,4616514,13.7436,11676
838055,1424823,13.7796,11745
430207,947860,14.019,12181
108846,1617512,14.28,12602
1152737,1331601,13.7944,11775
983214,3167279,13.7661,11722
1044050,2388554,13.9554,12059
1074803,4329977,13.5767,11388
322006,6363289,13.5625,11359
1165301,8411994,13.9798,12108
979393,5988203,13.4987,11251
1002537,3943762,14.4205,12828
888161,2510725,14.0063,12160
485474,3993272,13.8835,11925
1175708,6979400,14.4095,12806
918392,5163967,13.8558,11865
970066,3205465,13.5637,11362
989990,6130062,13.7013,11609
1002260,3914902,13.9696,12090
1055585,4407341,14.3142,12662
464089,2996371,13.6178,11460
335473,6318128,13.5409,11324
1055615,3903317,14.167,12427
794535,4201967,14.2669,12582
8770,966250,13.802699,11786
1055734,4215711,14.3239,12681
1074820,5377436,14.2143,12506
1037997,4786116,13.9277,12005
265199,6082903,13.7509,11688
1170384,3630184,13.7777,11742
163212,6394768,14.0081,12163
445529,5929005,13.9516,12050
1040169,2586008,13.8578,11871
25383,4895968,14.1301,12367
862004,2556779,13.6476,11515
958328,5312473,14.1686,12430
1034602,2697708,13.8084,11792
1039102,3575367,14.0545,12239
549709,163636,13.6475,11514
926145,2400745,14.0598,12245
1047064,2625570,13.4664,11181
503732,3660934,13.9587,12068
874549,5001113,13.9875,12126
421561,1841806,13.4877,11226
198283,6500459,13.9085,11967
763738,5201602,13.8722,11899
1048510,6098205,14.0862,12288
1137451,2784771,13.951,12047
1028203,5950565,13.935,12014
998752,2500761,13.4906,11235
674273,536677,14.1876,12463
949822,4773013,13.5118,11271
1022429,4701623,14.0596,12244
1160270,592349,13.6193,11461
1048772,2445759,14.1329,12374
792183,2460469,13.4671,11182
1026353,5220690,14.4332,12849
918906,4257990,13.476,11200
299189,464167,14.4489,12871
214376,3910046,13.4644,11178
1042483,3872621,13.6566,11531
1025982,3853876,13.8677,11889
324064,4463070,13.9982,12144
1138837,2650250,14.4391,12855
213147,1215131,14.3569,12726
652799,745046,13.6452,11511
1034753,5973061,14.4228,12833
1147618,1816008,14.0612,12249
1032480,2561089,14.4045,12794
1030801,4045768,13.759599,11708
243911,3016483,14.0605,12246
1027495,3743035,13.9549,12057
621019,231104,13.6758,11560
187404,1924106,13.5267,11301
438102,1533067,13.8538,11860
782999,6226704,13.44,11126
124533,881207,13.6117,11452
30774,5529444,14.3435,12711
212905,3683173,13.974898,12100
927276,4004836,13.557,11349
1026321,5158843,14.4678,12898
1037015,4677064,13.6198,11463
1036251,5951984,14.0305,12196
796312,4120864,13.7135,11629
1021511,2251631,14.2892,12625
879479,4477863,13.4948,11240
213313,5457994,13.863,11881
433375,2233958,14.2657,12580
418503,911402,14.4518,12875
1027273,4609964,13.7004,11608
1144707,2084586,13.8731,11902
115017,6615604,13.4561,11160
539730,582588,13.461,11166
652166,578283,13.9376,12022
122128,4297274,13.5386,11318
341723,4137698,14.2426,12541
511196,2372385,14.0442,12216
1031381,4110029,13.6956,11599
1138622,2672022,13.6012,11435
996543,4312409,14.3738,12753
1026525,4523357,13.7134,11628
1137157,2812384,14.0736,12269
1036343,4990535,14.2131,12503
1070577,6099090,13.809,11793
541282,3023652,13.6353,11493
540191,1344749,13.7535,11694
754588,1391304,13.4753,11198
198997,5301766,13.9004,11954
1002066,4030114,13.7337,11654
1144371,2118343,14.0503,12230
831646,2467682,14.1078,12330
141125,6152719,14.0105,12168
324395,5254033,13.84,11835
394249,7326293,13.6678,11550
768093,3500928,13.573,11378
213378,6606264,14.3593,12729
652148,4685623,13.8776,11909
335716,3964312,14.3622,12735
928766,3349141,13.478,11206
1144221,274465,13.7286,11648
514190,244432,14.0687,12258
994575,6116885,13.875,11906
1038301,3014719,13.6115,11450
618880,848937,14.2512,12558
1170382,3632444,14.2428,12542
886742,4637025,13.4776,11205
340908,6551681,13.9366,12017
1030497,3612157,13.9004,11952
335217,5668356,14.2526,12561
1138926,2641739,13.8321,11826
1054930,4165013,14.0879,12293
911332,5127684,14.3942,12778
1002555,4538971,13.4809,11211
1032802,4527518,14.3152,12666
324201,6952251,13.9536,12055
1160767,542820,14.1797,12447
1037648,5162190,13.5931,11415
1144319,2123093,14.1629,12421
214523,6289829,14.0829,12283
1057121,4500889,13.8106,11796
587587,1298350,14.2232,12516
8361,4099681,13.6264,11474
836362,4654981,13.4866,11222
915357,2919201,13.9406,12027
90199,868062,13.7846,11754
450165,6048731,13.9488,12044
205173,2289404,14.4162,12822
1053773,2601472,14.1944,12473
976493,5258834,14.3491,12716
958615,2594467,13.9457,12036
1144619,2093385,14.4594,12889
1138295,2704856,13.8911,11940
1153341,1273834,14.1225,12352
651303,1662067,14.4401,12858
578443,179634,13.8285,11817
1161204,497667,13.962199,12073
1053217,4189850,14.1072,12328
1173802,8572621,14.0683,12256
1036150,3490360,14.1145,12342
928040,4354502,14.3609,12730
448117,4931163,13.438,11122
448778,1741128,14.0715,12263
1011913,2618281,14.2319,12523
1053740,3917975,14.2957,12636
489855,5957974,14.4579,12883
1002917,5214235,14.1414,12389
750722,802336,13.996599,12141
1058340,2906978,14.0524,12235
144839,2708878,14.3353,12700
979392,3946514,14.3124,12659
1055019,4651961,13.4985,11249
900673,3006901,13.8787,11911
1002191,2366666,14.3028,12645
1062210,3385156,14.2996,12640
1137229,2806223,14.0157,12177
448595,2194788,13.6438,11510
879497,4414711,14.2914,12628
1002867,5954989,14.42,12826
1035655,3714696,13.8916,11941
869029,5419496,14.3763,12757
1055134,3724870,13.9808,12111
1027237,4201496,13.7679,11727
433378,6420903,13.6922,11593
903618,622903,14.4203,12827
480698,1957170,13.8254,11815
619070,803116,13.5635,11361
539500,1406993,14.4178,12823
1035622,2793441,14.3563,12724
665391,101876,13.6252,11472
1038384,3776260,13.4639,11176
893313,4667276,14.0346,12202
1023932,4138894,14.4352,12852
928130,3781369,14.3921,12774
422815,1061517,13.6642,11545
534097,346763,13.6494,11519
1055698,3114496,14.3545,12723
918065,4795034,13.5875,11402
25913,6723700,14.3294,12689
449534,773173,14.3955,12782
1050557,438365,13.8625,11879
449322,8084394,13.4738,11196
391613,2030646,13.6536,11526
663251,1421715,14.0761,12273
1003640,5213371,14.4488,12869
462410,136876,13.6012,11434
434633,1257924,14.4282,12842
837992,5024436,13.6759,11561
1036488,2680106,13.5146,11274
114462,6424754,13.6894,11585
978001,3644298,13.6163,11457
938550,3303074,14.4664,12894
1037768,4242976,13.9245,11997
1030039,4089275,13.786,11757
341005,7220733,14.3529,12720
1032204,2806290,14.407,12798
879242,4467822,14.4329,12846
932064,4883379,14.206397,12491
449929,900154,13.7702,11730
322522,2606333,13.9921,12135
539594,6239240,13.7676,11725
143941,549066,13.6055,11443
1176386,6918088,13.8729,11901
958238,2542273,13.7604,11709
618768,7001720,13.8821,11918
541284,3277711,13.5731,11379
335420,4704013,13.5959,11421
426945,3232648,13.5558,11347
500607,3261406,13.6602,11536
540212,1872369,13.5921,11413
422521,6054758,13.68,11573
191115,238793,13.4986,11250
825750,2475337,14.1198,12348
618865,2196164,13.6346,11490
1142081,2341165,14.1265,12362
920374,4187093,14.4489,12870
1144651,2089890,13.8657,11885
1036102,4459253,13.6565,11530
882250,6105317,13.7586,11707
1034752,4038887,13.463,11172
213959,4926555,13.9612,12070
422663,6230914,13.588,11404
1137223,2806790,13.9367,12018
940292,2370421,13.5203,11289
273056,5136037,14.3623,12736
337438,3550058,13.5264,11298
1146918,1881555,14.442,12862
287033,3166949,13.8681,11891
975462,4974185,14.2107,12496
944255,3334506,14.1303,12370
137904,5748536,14.3235,12679
1001970,3720443,14.2052,12490
1160163,602551,13.6375,11495
1077048,3921264,13.5859,11398
1042338,3076212,14.3101,12653
1032948,3737687,13.5237,11294
36889,4143317,14.3451,12714
1037472,4330212,13.604,11440
335380,6578692,13.4616,11167
900514,2210916,14.0743,12270
1034126,5208954,14.3836,12767
1026489,4749308,14.1955,12475
980546,5014695,13.815,11804
1030461,2622277,13.7027,11611
150666,1448064,13.5091,11266
1138685,2666356,13.9166,11986
238048,5760366,14.135,12377
1032691,2457686,13.5074,11263
495845,370073,13.814,11802
831481,2414436,13.5525,11342
1047569,3026438,13.5849,11397
1003115,3483342,13.823,11813
968584,3537463,13.8811,11915
145677,591942,14.1857,12457
1008657,3810260,14.3222,12675
540173,865579,13.8436,11840
898883,2261582,14.4531,12877
918945,4205403,14.134,12376
478754,3603654,14.2848,12615
905854,4095071,13.6019,11437
982205,4226810,14.2638,12572
869622,2570678,13.7145,11633
1147895,1792960,13.8063,11790
997806,4501274,14.3389,12705
335413,2963189,13.8425,11837
663297,1572361,14.2472,12551
237688,5990994,14.0469,12221
449204,4338232,13.7165,11635
1048480,3463692,13.5414,11326
753771,3205716,14.0525,12236
1052617,4235801,13.9001,11951
743412,5032543,14.2955,12635
1137748,2498580,14.1571,12411
938262,3877105,13.505699,11258
144237,2277785,13.485,11219
159373,6142793,13.7646,11720
809243,2808310,14.1711,12433
879454,4473964,13.9018,11957
143952,2398017,13.7724,11735
619201,3651956,13.5198,11287
1176431,6913738,13.5004,11255
985154,4070833,13.4415,11128
1053539,3296902,14.2006,12485
959666,2823919,13.7876,11762
884765,2909394,14.4404,12859
1039479,4123372,14.2927,12631
973966,2561129,13.6492,11518
406297,6053405,14.2964,12638
1034625,3211896,14.1219,12350
1034489,6122909,13.5641,11366
1003067,4456145,13.5692,11372
949758,2873714,14.0655,12250
275555,4294912,13.6132,11454
418118,1732771,13.5015,11256
290851,5258113,13.8962,11946
144211,6332192,14.0147,12174
1054830,3743565,13.7866,11758
1034243,3742360,13.7775,11741
500506,7413386,13.874699,11904
1030718,2788213,14.1534,12406
442743,758690,13.7347,11657
939514,2303696,13.6788,11571
974987,3915468,13.5348,11311
1139235,2611719,13.5537,11344
1037868,2684161,14.0973,12309
1075068,2992992,14.463,12890
1046489,4599581,14.0714,12262
212773,1550876,13.5805,11391
470046,1858084,14.2001,12481
656564,1484011,14.4194,12825
1026642,5189948,13.8525,11858
1046468,4054842,13.7553,11699
1033420,3761926,13.4711,11192
1034186,3306068,14.1578,12413
489578,3024264,13.7777,11743
337881,4468127,13.7606,11710
941244,5070279,13.8842,11926
314031,1077843,13.8316,11824
143429,3625178,14.3856,12770
890164,4877819,14.1286,12364
56862,6568377,13.854,11862
620498,1684183,14.2687,12586
1031894,3443016,14.247,12549
1039983,3954822,14.4675,12895
1038475,3378448,13.5749,11383
1033106,4090629,13.4955,11241
144881,2304826,13.9513,12049
84335,4737822,13.919,11989
632762,6957906,14.3609,12731
979729,3646332,13.4529,11149
642682,2014643,13.7431,11674
651766,828494,13.6379,11497
1138384,2695619,14.0934,12301
1053434,4835228,14.1321,12371
926330,5408081,13.9478,12041
1053777,2332733,13.5318,11307
1055254,2741712,14.3711,12748
10897,5580976,13.9102,11975
1047712,5962499,13.6504,11521
501710,3295947,14.3274,12687
115444,6656288,14.1049,12323
1055535,4718349,14.2375,12532
956586,2311420,14.3322,12692
334465,6661240,13.6059,11445
181343,4984465,14.4111,12811
1146397,1927706,13.7666,11723
1020432,4607426,14.0977,12310
1178041,5824379,14.4121,12812
322929,6618966,13.787899,11763
619509,617000,14.0374,12208
985679,2793866,13.4966,11244
448638,1997703,13.4933,11238
862079,5150089,14.2345,12529
71201,2604902,14.3622,12734
1041502,3135781,13.469,11186
325288,223684,13.63,11480
540119,976336,14.1364,12379
1033344,3745885,13.4757,11199
1027240,2414703,14.2514,12559
540183,740585,14.4146,12816
940753,2684314,14.412799,12813
979012,2844647,14.2114,12498
927667,3112393,14.2093,12495
1144608,2094638,13.4592,11164
214364,145818,14.2889,12623
616227,685034,14.243,12543
57483,6431521,13.6414,11504
957760,3372848,14.1406,12387
1042422,4488619,14.0111,12169
1037854,3418058,13.5892,11408
761956,5282629,13.787299,11761
187996,2947318,14.0037,12155
440602,1270211,14.3646,12739
1146711,1899509,13.672,11557
335351,4253563,13.528,11303
1035347,4126728,13.6384,11499
664714,1768606,13.7833,11750
443475,1470809,14.1406,12386
923101,2617617,14.021,12184
540748,6298705,14.146399,12395
987656,3774080,13.6209,11465
838620,4329007,14.4064,12797
762474,4480494,14.4299,12844
1040894,4590205,14.4218,12830
341143,769389,13.5588,11352
497671,1850715,14.2121,12499
1054300,4761266,13.7176,11638
514086,517860,13.5653,11368
981230,2960752,13.9618,12072
959036,3711453,14.0413,12211
38697,101950,14.3662,12740
415550,6733075,13.4453,11134
1003903,2933459,13.5279,11302
179808,6468205,14.1291,12366
1052886,5941598,13.719,11639
930672,3208229,13.4674,11183
1035917,3021547,14.3744,12754
871729,4306615,14.4074,12800
908709,3071877,14.4156,12820
1046617,4295936,14.2336,12527
1006373,5296401,14.137,12381
620120,2098595,13.7366,11661
1028149,5341514,14.2472,12552
979747,3848208,13.6115,11451
13897,4905449,13.6506,11522
923216,5980212,13.9465,12038
879256,4002901,14.1754,12439
1163316,265199,13.7844,11753
552177,1303742,14.3291,12688
654207,1647794,13.5754,11386
214485,6830715,13.4651,11180
1138251,2708680,13.8828,11921
5119,3472783,14.1361,12378
