qid,pid,score,row_number
1044361,4547371,12.7803,10400
517254,1498720,12.4426,9730
652099,2101482,12.8023,10455
1030480,1405159,12.4712,9784
1138532,2680897,12.6273,10099
482891,7380686,12.477799,9801
1046436,3732079,13.1766,11233
62835,2339013,13.176,11231
1035033,2501844,12.7016,10246
1047758,6117055,12.9815,10834
228816,1990694,12.5499,9939
334334,2347108,13.1781,11235
1048537,3872371,12.5636,9963
1074667,4259397,12.9974,10864
261871,2433430,13.4007,11681
498563,135711,12.5958,10039
985051,2374724,12.4365,9726
449508,7588440,13.3981,11672
345588,5842065,13.0533,11008
19907,3090789,12.4534,9750
535291,1158625,12.7638,10369
278306,857106,12.4413,9728
12510,1954522,13.1042,11103
89407,2097758,12.7144,10265
509091,6851877,13.3685,11628
447067,3462283,12.6436,10135
906914,4184289,12.7385,10309
1074852,4296939,12.6675,10176
398384,6728740,13.0232,10931
1056626,3454334,12.4188,9696
751048,856868,13.2362,11355
1032590,4900214,12.841,10550
1048126,5077822,13.1556,11193
1036031,3785828,12.4126,9680
1081418,3143349,13.1909,11263
373733,6424099,13.2412,11366
651203,1988842,12.8519,10576
87740,4584517,13.2745,11429
274524,3250475,13.1786,11238
179719,616165,12.9066,10675
61505,2960777,13.0916,11073
11013,5719835,12.5611,9958
859968,2866588,12.8486,10566
77002,6488659,12.8225,10505
144512,1756296,12.8872,10647
446889,1683949,12.7022,10247
89680,6974174,13.4162,11710
280703,3374511,13.0428,10980
950744,2619607,13.1542,11190
1004159,5295967,12.8255,10510
1014179,4957744,12.7737,10390
1002519,3574241,13.3726,11638
949439,3433544,13.1432,11168
68169,855521,12.8196,10500
201534,6437958,12.9331,10734
816408,4357962,13.193899,11271
1137168,2811292,13.3445,11575
71307,8661930,12.4032,9661
651901,6908556,13.1656,11211
162847,6342564,12.492,9825
1163165,282457,12.5661,9973
409605,416820,13.3166,11521
281583,3907552,12.9142,10688
293610,2193711,12.8953,10666
461273,5805392,12.4251,9704
1081594,3413987,13.2983,11484
447798,6217156,13.2536,11386
449894,1355487,13.0537,11009
281215,2391700,12.9473,10761
591489,6049623,12.671,10183
1046712,3473550,12.7486,10334
1183632,283521,13.2965,11479
410351,1618821,12.6766,10197
69142,973228,12.7799,10399
1034276,2732474,12.5921,10033
443134,6260065,13.2962,11478
312662,5550874,12.6863,10216
390908,3846294,12.7916,10429
392152,4444917,12.9898,10851
77658,6043509,12.5882,10023
316057,7214842,13.1298,11143
1039203,2672445,12.5861,10020
448069,522862,12.8514,10574
866661,5261057,12.6687,10177
1176272,6927415,12.7384,10308
16086,5677153,12.7887,10419
1066496,3645705,12.5997,10047
1024549,2796875,13.286,11457
321640,5734167,12.5669,9978
764688,3686130,13.0046,10880
170599,887021,13.0667,11030
651760,7024797,12.4735,9791
481775,2041566,13.3027,11487
23760,3139237,13.065798,11028
5058,1924602,12.6429,10133
456134,1484838,13.2589,11400
156907,6169012,13.1224,11132
896288,3266020,12.9448,10750
801071,6130323,12.5243,9891
201498,738255,12.924999,10714
1010630,3097817,13.3404,11567
336384,5457250,12.5645,9967
434426,6714012,13.0411,10976
540096,4756405,12.5695,9988
390106,6844827,13.4026,11684
178684,6934941,13.4209,11726
367080,929073,13.4061,11699
612411,590583,12.6947,10233
517299,1411035,13.1129,11116
517211,6289480,12.6053,10056
650876,1614059,13.1435,11169
339885,4028833,12.7885,10417
1138191,2715156,13.3853,11653
965146,2331650,12.925,10715
335264,6054133,13.0182,10918
673607,6788695,13.153,11189
388737,6726236,12.5183,9881
1055094,3358086,12.4166,9690
489874,184696,13.09,11069
1165303,7292348,13.2581,11398
1047537,5259993,12.5119,9865
589529,7079241,12.7061,10255
1042168,4674223,13.2561,11392
880625,4902902,12.5393,9921
1034102,5982516,12.9985,10867
155368,5253602,13.3567,11600
655430,1156429,12.5269,9892
911702,5234922,12.9797,10830
880603,4706829,13.4148,11707
1030095,5402459,13.3398,11566
299908,3798207,13.0848,11057
81786,4919090,12.4715,9785
499119,161424,13.2125,11302
465765,6727849,12.7617,10366
1036007,5407484,12.496,9835
414145,669978,12.5592,9955
26500,7050832,12.6891,10221
637079,236649,12.9207,10707
144916,690867,13.0479,10997
1040912,4961643,12.4743,9793
1055817,3354319,12.6287,10105
295218,6148713,12.5319,9904
15394,6018011,13.2413,11367
1035664,2274039,12.7215,10277
450019,221358,12.6709,10181
276302,2123354,12.9241,10711
1159121,701662,12.7839,10406
267701,4327338,13.3712,11635
1053542,5070321,12.9289,10721
936302,554288,13.2307,11339
889841,5059972,13.2317,11342
450011,8604450,13.0102,10900
15788,1814756,12.4262,9707
966556,4575595,13.0443,10983
578792,4309967,12.7464,10326
1038260,2767551,13.1211,11130
873322,4341247,13.0947,11081
70284,4433062,13.211,11300
309242,6317375,12.4166,9691
917907,2971777,13.244,11371
461389,5050880,12.8048,10463
339836,1302862,12.4979,9838
1055318,2526312,13.232,11344
493925,2207939,12.413,9682
958687,4670457,12.7455,10322
163875,1861928,13.2628,11406
448711,6667077,12.6706,10180
448570,1627297,12.8935,10661
52666,6716206,13.2711,11421
932619,2764774,13.021,10926
461629,582088,12.5748,9996
643424,411811,12.9481,10763
10942,6024270,13.2928,11469
1138805,2653771,12.6877,10219
306528,1976903,13.0288,10943
1030993,3368519,12.9851,10841
651535,6979994,12.8833,10635
661166,2195181,13.1798,11243
447680,1479397,12.6753,10195
206993,323576,12.7033,10249
334835,6568325,12.5446,9933
160931,4314012,12.5914,10031
1032086,6111096,12.677699,10199
456933,1326527,12.6056,10058
520518,8799958,13.1899,11262
61473,2834300,12.4822,9811
651662,6953359,13.2268,11328
461343,6837774,13.322,11530
448485,6046085,13.0144,10914
539666,2566514,12.7146,10266
416983,1010506,13.007,10893
250945,6913829,12.8592,10597
1035892,5145859,12.9958,10862
769492,2702279,13.0413,10978
30817,5853131,12.8127,10482
938310,5124302,12.6061,10059
1034637,4372319,12.8448,10560
456607,6966474,13.2692,11420
928145,5413862,12.8646,10606
1029629,3639668,13.2374,11359
462239,3017947,12.6315,10111
450041,1737742,13.2142,11306
448378,1086534,13.1765,11232
915003,3453296,13.2888,11460
928220,3454885,13.2563,11394
770833,4154922,12.9702,10805
423152,1043896,13.3496,11587
937483,3113410,12.4678,9779
1065049,4423247,12.7889,10420
84155,2827998,13.0689,11033
229244,5728887,13.2844,11453
1030349,4126591,12.8767,10629
143967,3960917,12.5676,9982
866813,3181064,12.5529,9945
453745,4260975,13.15,11185
11877,6678239,13.0056,10884
651683,2046298,12.832,10530
253106,4809797,12.5211,9887
556454,1611595,12.4726,9788
535078,2213024,12.8338,10534
159165,6162130,12.9901,10853
768534,5049872,12.9739,10815
944328,2255278,12.9463,10756
300853,2425098,12.8144,10486
651289,559205,12.8257,10511
248892,1085508,12.8622,10603
449779,7781948,12.7476,10330
68511,6407714,12.8485,10565
469960,1482280,13.2632,11409
334712,2308632,13.1439,11170
579679,462194,13.2994,11485
72341,5418382,13.1412,11163
1048538,2298824,13.0366,10958
212876,4393782,12.7558,10353
814124,4013047,12.6853,10211
829034,2424907,12.8567,10591
414296,1274510,13.2828,11445
860132,5104497,12.5012,9847
547115,1623199,12.7453,10321
278257,5468269,12.8405,10549
663839,4820820,13.368,11627
469388,267447,12.5335,9909
449842,742626,12.932,10730
16142,5995741,12.9247,10712
647421,3358437,12.9205,10706
40065,1030214,12.9396,10742
77855,170829,12.4947,9832
651714,1913913,13.0003,10870
1147255,1849800,13.1125,11114
413421,1757404,12.7217,10278
304203,5454818,12.4939,9829
910922,4037475,12.7198,10274
959047,4901323,12.7706,10382
520592,679421,12.6696,10178
201173,6500547,12.6524,10150
517296,2057258,13.1654,11210
881675,2671258,12.7065,10256
49895,3624115,13.2902,11462
148353,1575497,13.1208,11128
499113,451766,12.5644,9966
567915,3867125,13.1694,11217
574265,353888,12.8024,10456
919220,4724808,12.6537,10153
769579,5276405,13.2191,11315
954147,2413699,13.4337,11747
1142096,2339440,12.7839,10407
175023,6432107,13.1709,11219
306198,5860898,12.677399,10198
852786,4861536,12.6789,10201
1076050,4804543,12.9824,10836
651735,494536,13.2947,11474
1025996,3954957,13.307,11497
1053950,4885641,13.3114,11506
123728,5864600,12.8394,10546
651220,4439993,13.4286,11741
449497,2234051,12.9558,10780
650986,1883603,12.4491,9743
968483,2743589,12.7894,10421
919132,4758944,12.8924,10658
448609,1638038,12.7698,10380
434116,1070966,13.4203,11722
1174906,7053131,12.5144,9870
863734,4498212,13.9165,12646
879210,5416529,13.7222,12294
515837,198957,14.3129,13322
720086,3654990,14.1516,13061
663699,963742,14.4591,13589
144395,1948810,13.694,12251
471252,3697170,13.9967,12785
573209,1053379,14.1287,13010
203890,5047819,13.9366,12675
1182723,1219057,14.374,13437
81023,5689947,14.047,12865
261709,1919441,14.0377,12852
457849,2902251,14.0012,12796
414520,4716066,13.493,11866
830670,5237811,13.782,12390
775852,3431115,13.7808,12388
448708,5569019,13.7059,12268
412921,498933,13.8077,12437
1179271,4761720,13.6495,12159
1035381,4742272,13.8093,12441
651036,1522862,13.5264,11930
903583,3827441,14.3536,13403
298535,5071539,14.039199,12854
281123,5864566,13.7103,12272
140581,1234522,13.7678,12369
30492,2047231,13.7918,12407
330506,6144612,13.9051,12626
29395,737860,14.3219,13338
279374,6326092,14.232,13194
286995,1845290,13.8745,12575
296538,3215397,13.6307,12127
1030069,3912341,14.3558,13407
1054006,3460104,13.5511,11977
1036417,3386083,14.3151,13326
461364,1980606,13.4485,11768
204585,5609225,14.3964,13474
461586,1291626,14.2239,13181
1032520,4211252,13.5903,12055
1147810,1799163,13.7588,12357
894363,2748572,13.4977,11873
1054164,1583046,13.661898,12187
94918,1120912,13.6865,12234
1035555,2761626,13.7004,12257
115430,3267049,13.5258,11927
996757,5215194,13.5926,12060
551933,5918400,14.2978,13295
449575,1438231,14.3249,13346
1053381,5004244,14.3659,13428
341219,1354390,13.8406,12506
602442,1355176,13.6271,12120
285077,2954780,14.2473,13221
434205,1883115,14.1357,13027
325093,6235378,13.8849,12599
953612,5096916,14.1106,12977
444347,3054331,13.8019,12426
1038429,4703390,13.5607,12002
635883,1048206,14.1841,13111
491657,1194546,13.9557,12710
461600,2055232,13.7585,12355
445368,3100148,13.8628,12550
579882,1365945,14.0749,12927
186380,678698,14.0953,12955
25456,4445715,14.3848,13453
209147,3113456,13.6817,12228
410621,6458,13.9383,12678
77369,3690101,14.1882,13120
568966,978428,13.7327,12321
1062955,2411551,13.6141,12098
1038446,4122709,14.3439,13386
280680,1482790,14.1439,13044
200839,5634507,14.0721,12922
470017,5932466,13.6277,12121
1054883,3456536,13.8845,12597
920025,4776998,14.0726,12924
421034,856598,14.4366,13558
289924,5638845,13.4453,11762
550745,2206500,13.526399,11929
448662,593466,14.1768,13093
448564,177678,13.5721,12028
1032514,2749986,14.3347,13358
335859,6372949,13.7525,12342
730184,6066646,14.202999,13148
917085,5950540,13.6322,12134
651794,3338582,14.0102,12806
576075,171108,14.0312,12844
415066,2952683,13.9706,12736
72347,951328,13.4884,11860
1174863,7057262,14.1751,13090
952564,306687,13.5172,11910
144383,3488968,14.3363,13361
964740,5288851,14.0984,12959
653957,2899735,14.3511,13395
728190,5892803,13.5845,12049
550551,3398605,13.8797,12588
936502,387367,13.4637,11804
1023718,4382812,14.4292,13546
426887,7720032,14.3492,13392
629704,4735512,13.8839,12595
944117,3300925,14.3621,13419
651578,5757058,13.8992,12616
64414,5709102,13.6187,12112
651206,344593,13.8066,12434
539119,948559,14.3371,13364
651579,2165991,14.0116,12809
405962,6879299,14.0209,12828
1032689,5064977,14.4039,13495
663604,6049123,14.3317,13354
1034076,2247442,13.7328,12322
200912,5800448,13.9609,12724
345300,6565817,14.4523,13578
197800,341603,14.2828,13276
1042387,5274088,13.6701,12205
160240,4798330,14.1476,13052
62332,6161743,14.4364,13556
1030525,3500142,13.7876,12399
327759,897259,14.1295,13016
1031889,2971119,14.3274,13349
116100,4209159,14.3994,13483
1033220,5170696,13.6379,12144
478900,184597,14.3474,13390
449531,1566665,14.2423,13211
144545,446498,13.9283,12667
168673,6610687,14.2091,13160
1141685,2377081,13.6658,12198
223328,5216135,14.3232,13342
856575,4508503,14.2418,13209
726688,2135571,13.9131,12640
1042658,3187478,14.389899,13464
423571,7684586,13.6498,12160
1030534,5272826,13.4696,11820
267807,2263729,13.9018,12619
690992,6893940,14.1767,13092
1048133,2420142,13.4994,11875
435303,2031749,13.8602,12545
334273,550491,13.5435,11963
449664,5888762,13.7505,12338
67824,779074,14.0065,12803
461487,4001885,13.8738,12573
236132,4462682,14.2322,13195
339034,4511495,14.1522,13062
1071059,2182468,13.6764,12217
338286,3407010,13.8018,12425
84401,5829103,13.9864,12765
52329,5800610,13.8379,12499
651355,6067289,14.142,13043
1155698,1046374,14.1601,13069
448394,710750,13.9895,12772
1138813,2652995,13.9749,12748
461891,133912,13.734,12326
450664,6219144,14.4066,13502
448623,3632313,14.378,13441
163007,5670063,13.9003,12618
332837,6321980,13.596,12066
8355,5978179,13.6544,12170
1159622,653453,14.3841,13452
1047538,2541928,14.2777,13266
1168480,5466014,14.2315,13193
1055899,3272014,14.2277,13190
449895,5249300,14.0529,12876
1058758,5413190,14.4074,13506
515838,579273,13.8274,12481
629727,1117150,13.7307,12316
1034786,4885226,13.9577,12715
431914,1289405,14.169,13083
651444,567215,13.7769,12384
1040398,3795063,13.5455,11967
1048429,2944413,13.8334,12490
449999,1447724,13.6076,12088
95761,6235571,13.8207,12466
1039487,4732743,14.1012,12962
340887,1990830,13.7774,12386
939633,2628597,14.3238,13343
1034210,5267857,13.479899,11846
336671,2164234,13.8866,12600
452644,7810674,13.5292,11938
831741,4880183,13.9517,12701
415857,3166651,13.7559,12350
866668,5215861,13.9261,12661
83695,6541351,14.4676,13603
959534,2694977,13.4648,11807
448548,1165756,13.6121,12093
641674,1908382,13.6505,12161
1002916,6316468,14.4541,13584
763495,2921157,14.2357,13200
619315,6291784,14.3058,13312
903118,4119229,14.1575,13068
981993,4400958,13.6315,12132
449507,3100374,14.0474,12866
1042934,3249987,14.0463,12863
483977,332345,14.1474,13050
1004320,3296876,13.9631,12728
957939,6229846,13.8477,12516
97312,6186585,14.4421,13566
581080,280959,13.9803,12755
533698,1648102,13.6929,12245
828289,5940629,13.4772,11839
253811,6239706,13.848,12519
160497,3506976,14.1785,13101
461487,4001880,14.2714,13254
1137558,2775206,13.635,12139
959446,2453942,13.4354,11750
405399,8000441,13.7176,12284
650968,6770075,13.8794,12585
943954,3552000,13.496799,11872
252857,5814360,13.633,12135
467236,164823,13.5907,12057
5796,1088630,14.3012,13303
448677,1042302,13.8135,12448
550913,173042,13.8892,12602
1069204,4808155,14.4636,13599
879463,2552133,14.2971,13293
479605,786616,13.8839,12594
448060,1878836,13.4497,11770
446350,4832198,13.6846,12231
989618,5235469,13.5806,12042
84434,1237984,13.456499,11786
336392,8491858,13.7265,12308
1163334,263040,13.5522,11981
298577,5825138,14.2795,13269
449139,6144990,13.6292,12123
1059809,2982169,13.7558,12349
429131,784846,13.9962,12783
538014,1650974,14.4348,13553
1000485,4323073,13.6934,12248
449692,6730689,14.1125,12982
178776,4325549,14.0837,12939
337188,301201,14.0858,12942
435275,3188684,14.1144,12987
136468,6168150,14.282,13273
253777,5227777,13.438,11751
507892,2842878,14.2068,13154
1049775,4587591,14.0271,12841
331650,6330413,13.631699,12133
239122,4552428,13.5892,12053
549763,3906124,13.6601,12184
951087,5391513,14.0192,12825
449651,1928599,14.3041,13307
687948,2088352,13.7283,12309
959794,6091805,13.8502,12526
923524,1458987,14.0368,12851
1040788,2622178,13.4658,11813
449525,5871980,13.8063,12432
494750,773874,13.8942,12608
165109,6615777,13.6597,12180
649535,998062,14.137,13031
593285,2134280,14.3148,13324
517645,529223,13.7009,12258
284847,2680751,14.184599,13113
439148,6068603,14.0589,12887
300129,4288205,14.027,12840
228890,2729680,14.2422,13210
926322,2577658,14.0041,12798
651719,1170638,13.7898,12403
1002923,2569365,14.3655,13427
651707,3809329,14.2275,13188
443500,210254,13.7756,12381
64286,363873,13.4943,11868
65717,6605885,13.4694,11819
634214,1666563,14.0631,12895
198941,3425620,13.9429,12685
743347,4738374,14.0697,12910
461360,1818156,13.9586,12718
201439,3674590,14.251,13228
335335,6509292,14.3428,13381
402378,3057989,14.3621,13420
196903,548419,14.2126,13167
336502,6402577,13.8594,12542
741300,8076431,13.8987,12614
650915,1815724,14.2265,13187
178662,1837182,13.9821,12757
461383,2084602,14.0683,12904
190649,137749,13.5915,12059
1048284,50489,13.994599,12781
1039006,2648284,14.0661,12900
157650,5828311,13.7127,12276
712788,5151365,13.9727,12741
632148,6813764,13.987899,12769
892518,2826954,13.646,12152
507601,6994015,14.4432,13568
1034795,4025512,14.4274,13542
448413,4352285,13.8945,12609
1044060,2636187,14.1708,13085
650969,7426566,13.8912,12604
585747,1344041,14.3412,13377
895337,2605937,13.483,11851
3311,3624377,13.8147,12451
650949,5893644,13.941,12681
1138836,2650358,14.3382,13370
1043052,3385035,13.8651,12554
1020416,6113386,14.1344,13024
245347,5657111,14.1279,13009
880601,3399759,14.1143,12986
652098,1731842,13.9907,12774
651928,5910839,13.8559,12535
1058526,3918879,13.7259,12306
1030059,2600487,13.9265,12663
1035804,3751624,13.4415,11756
252858,4333506,13.9982,12791
448380,6382693,13.5524,11982
506870,3469166,13.5481,11973
448227,1947611,14.2365,13202
414573,1375342,13.5023,11880
518831,1584041,14.1777,13097
42988,5845720,14.3609,13416
172070,6411621,13.8001,12420
430596,1283797,13.5541,11986
50379,5008223,13.911798,12636
836729,2399636,14.4434,13569
503451,915847,13.9827,12759
651669,531447,13.609,12091
448460,1075218,13.8678,12561
393747,167825,14.3998,13486
932405,5269538,14.3264,13348
1072831,2991590,13.8996,12617
743841,922503,14.1777,13096
464402,1595505,13.5222,11922
973403,5221754,14.3512,13397
449675,2892428,14.3243,13344
694131,4188377,13.8341,12496
1142501,2298916,13.667,12200
331218,6404076,13.5954,12064
533173,3142170,14.1414,13041
883810,4691423,13.4445,11759
1042205,5094401,14.2687,13249
239149,4940779,14.194,13137
422318,5911471,14.4174,13522
1053869,4437534,14.2139,13171
77854,397029,13.5159,11906
1170909,3093731,14.4279,13543
1063969,3425285,13.4777,11841
652126,1430072,13.7648,12364
754787,2189148,13.711,12273
1036539,4722776,13.6779,12220
453349,867721,14.220599,13176
1050261,3741899,13.6465,12154
510863,6836484,13.5385,11957
590545,136257,13.5415,11961
1038359,3604413,13.7237,12298
400197,550095,14.2255,13184
594735,6231091,13.6366,12143
1046915,2782885,14.3534,13402
11415,3750174,13.7826,12391
1033259,3422274,13.5689,12024
198024,6355012,14.118,12995
401966,2135407,13.8226,12470
892424,2546756,13.7505,12339
449603,470933,13.8264,12479
1014825,4815867,13.5685,12023
81756,6461697,14.3755,13438
261248,294061,13.7635,12363
1037387,4960541,13.9448,12691
486241,579677,13.4855,11854
945472,3012026,13.545,11966
422117,223332,13.6349,12137
72667,2660703,14.2077,13158
10996,6631970,14.0448,12860
10960,6528669,13.4782,11842
987357,4750523,13.8707,12566
1053269,5036173,13.6914,12243
435023,1926702,14.3207,13336
299719,5462525,14.3424,13380
332290,1912189,14.2833,13278
28592,341486,13.5335,11944
636761,6484418,14.0378,12853
174320,4955169,14.089,12946
335458,2913863,13.8478,12518
1029776,2382277,13.6464,12153
935661,4202028,13.4759,11835
831678,6226719,13.7754,12380
333015,3959886,13.4874,11856
1180408,3635475,13.6193,12113
330524,3953690,13.8419,12508
220207,1189598,13.7649,12366
416167,737481,14.4598,13593
447076,6261493,14.3368,13363
442968,4308219,13.5679,12020
326751,1791532,13.7907,12405
535613,1330492,14.1234,12998
650908,6541659,14.3634,13422
195016,1428352,14.1157,12990
448473,6755036,13.6795,12224
449631,6269949,13.8396,12502
448411,6674929,13.6632,12191
1007149,2948257,13.9746,12747
802392,6147387,14.066,12899
450014,6056917,13.6906,12241
460613,4764058,13.8623,12549
1142162,2332396,14.1471,13048
493335,7029932,13.7051,12267
290033,6375901,13.8991,12615
1166932,6901471,13.8675,12560
295778,6475734,13.9743,12745
551189,4965811,14.2696,13250
505638,6065305,14.0145,12813
301874,2839508,13.465,11808
652027,525593,13.5261,11928
1033151,4072101,13.4736,11832
68890,311208,14.1639,13076
635197,1553779,13.6495,12158
1034083,2634981,13.4411,11753
506735,561655,13.693,12246
651888,1671567,13.4585,11791
1002518,3495872,14.311,13319
339804,1735375,13.8131,12447
299935,5201542,13.4723,11827
540326,6998451,14.1154,12989
367100,756842,13.615899,12101
39497,481758,14.385698,13455
24057,6465658,14.3371,13365
450090,2218712,13.9168,12649
651938,33389,13.5598,11998
411100,1996329,14.4055,13500
1177445,6355096,14.0213,12830
532847,72196,14.1936,13136
237406,3384958,13.4658,11814
809491,3692321,13.8275,12482
769221,3549665,13.6309,12129
880687,2634981,13.4411,11754
1010969,2900307,14.178,13099
1002334,4383026,13.5545,11987
549546,3797348,13.5521,11980
17986,2152512,14.2123,13166
319585,4826492,13.9576,12714
864233,4173864,13.7692,12375
583483,1828190,14.0981,12958
65790,806252,14.3949,13471
140935,1016687,13.6292,12124
1053304,2827613,14.4611,13596
565252,7371150,14.3616,13417
252288,998091,14.2561,13234
171419,6549323,14.08,12932
1035695,2342341,13.6931,12247
341396,5429043,14.1128,12983
238703,4519792,13.9581,12716
959535,3812757,13.6007,12074
455584,1760786,14.0876,12944
1042357,2785276,13.5292,11937
1055492,4707838,14.1256,13002
1177621,6187461,14.3896,13462
968227,2678741,14.4673,13602
1138021,2730267,13.6338,12136
1159031,711950,14.1263,13005
993199,5201241,14.2674,13248
790669,5240874,13.4951,11870
520462,7002680,14.3377,13368
1033523,2421856,13.5984,12070
192407,1797527,14.287,13282
30415,5769081,13.5742,12033
62769,5072571,14.3016,13304
429245,193886,14.4082,13510
835224,5037012,14.3912,13468
448304,1793260,13.8128,12446
625345,5912782,13.789,12402
790665,2761988,14.1552,13064
41591,4161247,13.7188,12289
143470,4062344,14.0073,12804
1036207,5446434,14.1051,12968
940249,3592548,14.2107,13163
421621,745229,14.3561,13408
1179642,4397794,14.0439,12857
692244,522405,14.1613,13070
1062699,3080629,14.4391,13561
257106,5713640,13.5645,12011
30491,4871318,13.8585,12539
264653,4637103,14.1896,13130
461067,1391905,13.4658,11815
491617,7730317,13.9524,12703
488285,782676,14.0065,12802
1039910,4140033,13.7618,12360
504311,7057284,14.298599,13296
651043,1538326,14.2247,13183
72675,4652565,13.769,12374
959311,3290737,13.9861,12764
187580,6215974,13.8193,12465
445441,1089935,13.5755,12035
103586,849331,13.5055,11884
620011,1644025,14.2621,13241
981931,4441798,13.6773,12218
1003840,4063719,13.6176,12108
31049,481758,14.385699,13456
826887,4911254,13.5166,11909
623746,1204287,13.6904,12240
448569,5779705,13.915,12643
253434,6439718,13.8725,12569
444640,576332,13.5223,11923
260683,4165420,13.5408,11960
11249,4272948,13.6939,12250
550746,3937466,14.4412,13565
14457,3280358,14.4516,13576
409552,6173768,14.171,13086
339596,2272306,13.6599,12182
5710,6875420,14.205,13150
450429,6529482,14.2278,13191
1179246,4786293,13.7159,12280
822103,4180907,13.519,11914
288530,1358138,14.0873,12943
1143340,2213082,13.457399,11788
77838,4544548,13.559,11996
56220,2912184,13.743,12332
950059,4313752,13.875,12577
417126,794099,13.7839,12395
416251,5334294,14.2211,13177
1002602,3220818,13.6584,12176
1037258,3079729,14.198,13142
1037910,3934084,14.3966,13476
1031441,3307796,14.041,12855
651056,684779,14.3992,13482
334686,4649926,13.6045,12079
86339,5802318,13.4837,11852
763124,2813122,13.8605,12546
448532,851752,13.7237,12299
658093,8513928,13.9599,12720
285089,2865592,13.793,12410
156507,6837240,14.408,13507
228983,6426311,14.4525,13580
414390,3242044,13.4632,11803
1002307,4699042,13.8699,12565
435339,1147349,13.4619,11802
1031067,3013800,13.7958,12413
1081971,5306901,14.0891,12947
91905,5632178,14.3521,13401
539222,1437473,14.157,13066
506202,134487,14.3416,13379
974807,3812919,13.6754,12213
540680,1086311,14.3436,13384
955845,3023847,13.5725,12029
339094,5526069,13.5084,11888
71198,6507739,13.987,12767
1054161,5118286,14.1168,12993
1149776,1616119,13.7912,12406
273072,4794810,14.0254,12836
449946,4209876,14.423,13538
1058787,5107375,14.1949,13139
1034346,4952732,13.704099,12266
497148,6931996,13.936,12673
746824,584912,13.5471,11969
506770,1269338,14.0523,12874
972935,4349437,13.6898,12238
914105,2337267,14.292,13286
673072,4163093,14.1922,13134
602291,51897,13.9163,12645
1038289,4066936,13.5289,11936
950135,5130928,13.5573,11995
667899,1034851,14.3197,13332
341370,5745422,13.797,12416
833048,4866732,13.4708,11825
550160,931847,14.2989,13298
25980,4063969,13.8421,12509
100130,4191210,13.7065,12270
1002667,5282129,13.762,12361
1043045,2540874,13.8367,12498
979969,5109063,13.9194,12653
264348,5507518,14.3376,13367
631452,331231,14.1264,13006
588963,5913465,13.7315,12320
450195,596282,13.8011,12423
1035982,3906871,14.2936,13289
540700,1054705,13.5379,11955
445365,6789751,13.8777,12583
408658,2378503,14.3198,13333
1055580,4679991,13.6531,12167
1056686,3916848,13.9434,12689
335566,6931887,13.5462,11968
16087,4503294,14.2611,13239
448789,6263604,13.9105,12635
76979,5647394,14.0698,12911
881080,3364907,13.5956,12065
336657,2865019,14.4377,13560
67701,6166752,13.5022,11879
641765,6776050,14.0229,12832
448446,6810365,14.2666,13247
1182441,1508370,13.4557,11783
866614,4517828,13.8536,12528
807550,1288597,14.2464,13219
185697,228508,14.0594,12889
894283,3375730,14.3519,13399
1033180,3004044,13.5302,11940
1035164,5301924,14.4031,13494
336618,6656116,13.9536,12706
55979,2869430,13.5654,12015
1041615,3263450,14.2027,13147
163122,2172241,14.0643,12897
651330,6780260,13.6072,12086
1034213,4962139,13.6468,12155
459316,1587737,14.1762,13091
75806,6091578,13.8513,12527
1035442,6096743,13.861,12547
449908,202429,14.2427,13213
1057230,3067749,13.4726,11829
449757,1231907,13.4669,11817
541216,6074581,14.032,12846
939369,5017614,13.8544,12531
619081,1583048,14.2058,13151
1029952,5160536,13.9347,12672
158199,3250498,13.9745,12746
353781,5272309,14.3997,13485
1034857,3799081,13.8262,12477
866835,4831904,14.4369,13559
927258,4786032,13.7444,12335
651710,6045851,14.3281,13351
1137389,2790719,13.4533,11779
275532,8637222,14.1508,13059
425282,6856597,13.5296,11939
439648,6939368,14.3227,13341
562514,477980,14.3358,13360
449467,5242406,13.491,11865
1043115,3439380,14.0448,12859
78199,3819959,13.9315,12669
449475,2110382,14.0259,12837
6052,6737302,14.0692,12907
288530,2587208,13.4473,11765
408595,2153407,13.6713,12208
448802,427285,13.7903,12404
334291,6468542,14.0928,12950
333932,5739894,14.4001,13487
72634,5329955,13.7258,12305
822149,3827874,13.9172,12650
249881,1269272,13.6897,12237
29227,5955421,13.796,12415
417263,4066626,14.4226,13536
1031452,5296795,13.4886,11861
903590,5956446,13.6758,12215
550380,6975841,13.442,11757
461663,5879129,14.112,12981
1042190,3333639,13.9242,12658
201581,1064141,14.0477,12867
447263,6187483,14.2359,13201
1055433,4300911,14.2229,13180
449805,486896,13.9033,12624
1138711,2663626,14.151,13060
806685,2635488,13.5271,11932
1157299,888512,13.9489,12697
1174099,5743812,14.3789,13445
879512,2399873,13.9425,12684
145008,5422070,13.6046,12080
651517,966874,14.1356,13026
433370,169917,14.4644,13600
449653,6941242,14.4685,13604
630679,6930429,14.129,13015
10986,5710769,13.5127,11899
403813,1752650,14.1319,13018
42003,1074784,13.6982,12252
1034660,4987175,13.599,12071
467260,481754,13.9681,12733
949742,4942803,13.8078,12438
954465,6135250,14.169,13082
956667,4580466,13.7683,12371
999973,4625947,14.2661,13246
196527,6510321,14.2019,13146
950533,6144742,14.3081,13314
651720,2128794,13.5514,11978
