qid	pid	score
1048362	4290630	12.8705472946167
144479	2438244	12.872904777526855
10986	5710769	14.129714965820312
970113	2646372	13.097349166870117
289215	734390	13.307154655456543
320389	234099	12.982133865356445
860134	4186017	13.514793395996094
1056686	3916847	12.951850891113281
450078	6736661	13.629796981811523
77854	397029	13.516416549682617
1037987	4851442	12.909601211547852
651930	1477333	13.368371963500977
826887	4911254	13.005494117736816
952564	306687	12.661919593811035
972925	5398975	12.79023551940918
323587	6500601	13.269229888916016
479593	1091193	12.731163024902344
822103	4180907	12.899402618408203
1137308	2797977	13.076828956604004
56368	2598807	12.874631881713867
1173947	7170100	13.590095520019531
450136	3767415	13.04476547241211
433948	6604398	13.521596908569336
1034081	4695986	13.015175819396973
1160359	583878	13.479898452758789
464402	1595505	12.518247604370117
444640	576332	13.553691864013672
181176	1489594	12.715200424194336
600217	1449802	12.585821151733398
1169768	4206553	13.272700309753418
115430	3267049	12.53271484375
652027	525593	13.61427116394043
550745	2206500	12.812355995178223
651036	1522862	12.718179702758789
1038144	4523845	12.740654945373535
806685	2635488	11.58340072631836
422142	1216461	13.206143379211426
835167	3833250	12.95960807800293
72653	4906811	13.415383338928223
1038289	4066936	13.598151206970215
452644	7810674	13.83504867553711
1042357	2785276	13.110809326171875
425282	6856597	12.35252857208252
1033180	3004044	13.187835693359375
320389	62669	12.944363594055176
393102	7810957	13.331258773803711
335467	3952992	13.768570899963379
28592	341486	13.679591178894043
213741	5769146	13.164095878601074
1047317	2883674	13.232284545898438
255522	1862012	13.603015899658203
1047999	3128794	12.401636123657227
138784	5981215	13.132842063903809
880388	5042283	13.331818580627441
1181165	2849445	13.26455020904541
787169	4188638	13.109131813049316
1055504	2867484	13.029525756835938
48813	731586	14.236471176147461
540700	1054705	13.404095649719238
1009542	5171200	12.428050994873047
510863	6836484	12.821439743041992
496190	576650	13.53944206237793
1145951	1970190	13.685201644897461
590545	136257	12.932050704956055
898843	5305273	12.835640907287598
193992	1510741	12.69836711883545
334273	550491	13.054342269897461
651053	557781	13.447232246398926
945472	3012026	12.610808372497559
1040398	3795063	12.725420951843262
335566	6931887	13.159286499023438
302237	6565908	13.313488006591797
746824	584912	12.677021026611328
416628	2078514	13.467927932739258
10972	547252	12.625398635864258
1065250	4497254	13.43031120300293
506870	3469166	13.727845191955566
510589	123569	13.793230056762695
1069824	6217251	12.867557525634766
156001	1335513	13.278486251831055
1054006	3460104	12.670120239257812
651720	2128794	13.396136283874512
958267	4865828	13.382146835327148
549546	3797348	13.067106246948242
1163334	263040	13.153295516967773
448380	6382693	13.01683521270752
963991	3034400	13.125049591064453
1053737	5246106	12.719058990478516
989776	2881717	12.924278259277344
430596	1283797	12.7599515914917
1002334	4383026	13.554977416992188
57278	2298659	13.24716567993164
105989	6249831	13.888524055480957
530665	6033951	13.16824722290039
447086	1087228	13.18297004699707
322603	3618344	12.232229232788086
1167276	6599128	12.715609550476074
469673	1067083	12.288124084472656
950135	5130928	12.857467651367188
77838	4544548	12.90549373626709
450230	5469934	13.877445220947266
1054426	3740344	12.985095024108887
651938	33389	13.666468620300293
1182296	1662289	13.364415168762207
491876	5252041	13.413522720336914
1038429	4703390	11.866722106933594
632371	1184414	12.572265625
1058216	3551160	12.720595359802246
939631	4553574	13.043180465698242
1039721	3514397	13.077323913574219
1174413	2775635	12.108870506286621
418889	5369299	12.950821876525879
335371	6450292	13.564271926879883
651566	1510843	13.413064956665039
89981	1899570	13.222174644470215
257106	5713640	13.903416633605957
982102	4776845	12.72896671295166
927910	2952810	13.11151123046875
55979	2869430	12.884628295898438
6470	92532	13.034223556518555
1039782	3669515	13.377717971801758
847614	4139668	12.433632850646973
62825	6454570	13.079524040222168
442968	4308219	12.946662902832031
1073175	4817121	13.019062995910645
1014825	4815867	13.30524730682373
213499	4032347	12.862442016601562
1033259	3422274	12.197624206542969
636189	1097178	12.859223365783691
967787	5303224	13.521968841552734
1138355	2698665	12.647653579711914
239148	4519798	13.822342872619629
448564	177678	13.440258979797363
955845	3023847	13.760547637939453
872619	4193544	12.8787260055542
448765	1303665	13.561066627502441
163221	1411834	13.045490264892578
30415	5769081	13.392548561096191
64969	5568196	13.640146255493164
144369	1361684	12.677908897399902
898940	4730398	13.617168426513672
461514	422936	13.070180892944336
903583	3827436	12.771478652954102
49769	5708024	13.109273910522461
496509	7566023	13.538558006286621
989618	5235469	13.065731048583984
1077078	5040976	13.142991065979004
272482	2763448	13.334333419799805
449976	831744	13.030928611755371
215332	7580521	12.895517349243164
594799	331955	13.583566665649414
449662	5541340	13.10080623626709
728190	5892803	13.126237869262695
556250	1722086	13.2295503616333
987659	4262907	12.536520957946777
1138520	2682129	13.878776550292969
239122	4552428	13.135929107666016
206929	2801039	13.162649154663086
421620	3817657	13.799453735351562
1032520	4211252	13.227724075317383
1183359	559958	13.771719932556152
467236	164823	13.824315071105957
651222	1651354	13.373922348022461
190649	137749	13.222332954406738
996757	5215194	13.592887878417969
586741	1505554	13.46279239654541
448225	1754594	12.688836097717285
144160	6477403	13.028983116149902
331218	6404076	13.182538986206055
881080	3364907	13.265281677246094
75185	5124919	13.362518310546875
706419	4667074	13.048140525817871
205360	2311195	12.57784366607666
1033523	2421856	13.801769256591797
1034660	4987175	12.78223991394043
447189	336266	12.858771324157715
1169525	4445042	12.416699409484863
959535	3812757	13.601175308227539
88939	4314269	13.049616813659668
284881	5225639	12.66196060180664
230374	2407430	13.535070419311523
1153969	1207774	13.072854995727539
334686	4649926	13.89498519897461
145008	5422070	12.509819984436035
669289	1924379	13.071632385253906
657636	1418297	12.199308395385742
330454	1567166	12.70335578918457
1140060	2536115	12.415876388549805
1160280	591153	12.863311767578125
651330	6780260	13.607380867004395
449999	1447724	13.024319648742676
550816	455252	13.508322715759277
449509	3210361	13.71766471862793
651669	531447	13.211206436157227
939554	5960361	13.827821731567383
448548	1165756	13.656177520751953
75178	5215077	12.962952613830566
488832	1073550	13.673423767089844
449851	6544170	12.930112838745117
650924	1354461	13.672425270080566
1062955	2411551	13.815858840942383
650970	6036297	13.793441772460938
1035806	4583087	12.431150436401367
367100	756842	12.647318840026855
194992	5867139	13.000401496887207
449794	838159	13.667346954345703
287049	6095682	13.123866081237793
1158970	718860	13.371866226196289
1027651	4542768	12.25163459777832
448709	6051274	14.029305458068848
1003840	4063719	12.350427627563477
415366	2186852	13.344667434692383
390681	1947277	12.468863487243652
64414	5709102	12.347185134887695
1038330	3790464	13.012731552124023
1180408	3635475	13.006908416748047
592610	308842	13.269031524658203
338048	6491482	13.457620620727539
927816	3365852	13.555901527404785
1042555	4628911	12.302911758422852
286983	5067354	13.097627639770508
160705	395699	13.335524559020996
602442	1355176	13.13931655883789
470017	5932466	13.223289489746094
1138533	2680781	13.724367141723633
140935	1016687	13.352423667907715
831603	4476391	13.850017547607422
1081871	5318382	12.813613891601562
654661	1791130	13.164790153503418
296538	3215397	12.826462745666504
769221	3549665	13.281503677368164
462061	410846	13.390251159667969
981993	4400958	12.264542579650879
68037	4514893	12.661796569824219
331650	6330413	13.767644882202148
917085	5950540	12.850320816040039
252857	5814360	13.89443302154541
1138021	2730267	12.029232025146484
422117	223332	13.314178466796875
1137558	2775206	12.850708961486816
1171318	2671273	12.797471046447754
461477	1855725	13.769598960876465
448335	1855725	13.769598960876465
281408	2391693	13.801190376281738
594735	6231091	12.985489845275879
1033220	5170696	12.79246711730957
68866	6401039	13.033575057983398
1038547	4482294	13.398210525512695
641875	1165818	13.673452377319336
253439	4423659	13.911380767822266
444888	350315	12.937950134277344
806308	5289515	12.905137062072754
461445	1227742	13.64365005493164
965289	4573610	13.341761589050293
892518	2826954	13.372299194335938
1029776	2382277	13.136303901672363
1050261	3741899	13.224539756774902
1034213	4962139	11.632930755615234
341779	3351117	12.962289810180664
1147754	1804404	13.229249000549316
1179271	4761720	13.360152244567871
635197	1553779	13.861672401428223
423571	7684586	13.50595474243164
641674	1908382	13.409451484680176
445706	6762450	12.9296293258667
1030010	4510875	13.652255058288574
279416	1768586	13.056589126586914
966364	4414767	12.046022415161133
651482	6951238	13.653356552124023
1055580	4679991	13.70920181274414
845283	2523369	12.55345344543457
14231	3544144	13.572053909301758
8355	5978179	13.046822547912598
519556	6198167	13.512974739074707
1048323	4196008	12.850275993347168
323003	5966108	13.325275421142578
20027	5632899	12.952628135681152
437984	1569893	12.998534202575684
1002602	3220818	13.523073196411133
1172846	1102960	13.54098892211914
936170	249461	13.54495620727539
165109	6615777	13.564994812011719
625389	404366	13.623443603515625
339596	2272306	13.511812210083008
762581	4523382	13.519244194030762
406895	5290667	13.12881851196289
549763	3906124	13.15407657623291
972706	3674093	13.660942077636719
449776	5240373	13.0347900390625
1054164	1583046	12.975860595703125
299917	2812667	13.464757919311523
402937	208145	12.542215347290039
1143065	2241132	13.625692367553711
448411	6674929	13.695718765258789
173767	5410329	14.072210311889648
519727	1259277	13.291744232177734
461362	6696784	13.477071762084961
655539	6049927	13.89614486694336
334930	627085	12.954833984375
620514	1442575	13.017781257629395
1035318	5110264	13.511407852172852
1141685	2377081	13.246620178222656
341106	1828015	13.039154052734375
1142501	2298916	13.558244705200195
64743	3494217	12.203797340393066
448520	6711736	13.63653564453125
14997	5575947	13.389272689819336
1042387	5274088	13.07742691040039
1047328	2840187	12.481010437011719
435336	6207296	13.02381420135498
408595	2153407	12.68246841430664
174375	4953633	13.197017669677734
418151	2180353	13.155064582824707
449576	5908489	13.119624137878418
574085	1877733	12.743535995483398
974807	3812919	12.66006851196289
111756	3626010	12.766845703125
903590	5956446	11.54969596862793
57103	5782772	13.07540512084961
1071059	2182468	13.095086097717285
981931	4441798	13.677606582641602
336945	3976151	12.50135612487793
1036539	4722776	13.576312065124512
1037740	2682399	13.200176239013672
2150	3606712	13.614988327026367
445121	6349063	13.741823196411133
448473	6755036	11.809229850769043
446092	2836788	12.45712947845459
624154	1682102	13.293807029724121
491889	305315	13.279766082763672
909545	3877113	13.079103469848633
209147	3113456	13.252262115478516
14843	6438901	13.856800079345703
1002731	4703990	13.048911094665527
446350	4832198	13.684877395629883
896225	2377721	13.114537239074707
1024003	2901250	13.775643348693848
160065	6472222	13.16588306427002
94918	1120912	13.084489822387695
651880	5285175	13.03956127166748
249881	1269272	13.153314590454102
972935	4349437	13.287890434265137
170590	5430649	13.104256629943848
623746	1204287	13.938742637634277
450014	6056917	13.354902267456055
1161338	483000	13.000956535339355
1053269	5036173	13.167254447937012
249306	3127152	13.27294921875
533698	1648102	12.504722595214844
506735	561655	13.497390747070312
1035695	2342341	13.355085372924805
1000485	4323073	12.081802368164062
572141	6819058	13.273903846740723
11249	4272948	13.759927749633789
144395	1948810	12.803755760192871
3153	3937465	13.994918823242188
42003	1074784	13.777259826660156
1033181	3184135	13.372268676757812
1048037	2388758	14.079150199890137
589321	684210	13.9694242477417
1035555	2761626	13.839229583740234
517645	529223	13.350931167602539
977148	3677912	13.350656509399414
416258	1792508	13.508225440979004
1143183	2229270	13.37661361694336
956957	4777757	12.555891990661621
874552	3747228	13.25982666015625
28834	3714287	13.474555015563965
245707	4979821	13.999948501586914
1034346	4952732	12.600140571594238
461364	2116355	13.793990135192871
493335	7029932	13.06355094909668
448708	5569019	13.451565742492676
1015211	1194717	12.803729057312012
100130	4191210	13.571943283081055
338185	4585478	13.782537460327148
281123	5864566	13.783514976501465
754787	2189148	13.08508014678955
434431	3775454	13.267213821411133
643983	6059192	13.394108772277832
157650	5828311	12.971614837646484
937749	4328914	13.213680267333984
448564	177679	13.612199783325195
469472	272962	13.45369815826416
1179246	4786293	13.881692886352539
1180492	3547223	13.070694923400879
741782	1008875	14.058155059814453
447138	8274855	13.22512435913086
405399	8000441	13.301937103271484
1053934	2792746	14.028715133666992
276318	2893702	14.126678466796875
944323	4040706	13.64492416381836
899856	4682649	13.161055564880371
41591	4161247	13.692742347717285
1149994	1593197	13.720291137695312
86835	356175	13.103781700134277
193059	6518566	13.81220817565918
452349	7045134	13.798493385314941
879210	5416529	13.022048950195312
335660	5710549	13.524402618408203
942769	4921487	12.20443058013916
335950	2540263	13.426116943359375
1038359	3604413	14.065423011779785
448532	851752	13.208117485046387
334327	6682685	13.3873291015625
267681	215392	13.196294784545898
1034544	4150528	13.254474639892578
412252	1211922	13.068578720092773
395369	1265566	13.675172805786133
72634	5329955	13.217146873474121
1058526	3918879	12.25533676147461
402888	377743	13.154870986938477
336392	8491858	13.811124801635742
687948	2088352	13.89822006225586
147275	2834984	13.302146911621094
944240	2901685	13.379782676696777
9881	933263	13.971519470214844
685570	6980685	13.871809005737305
336701	6274989	13.294181823730469
629727	1117150	12.852529525756836
170620	6504815	13.210123062133789
913634	4230459	13.763550758361816
449723	1610604	13.731529235839844
588963	5913465	12.858920097351074
568966	978428	12.372118949890137
1034076	2247442	12.45374870300293
11060	5821431	13.67287826538086
1033861	3220813	13.346181869506836
145808	4406768	13.905430793762207
517789	1909335	13.208120346069336
461891	133912	13.659659385681152
448556	2408579	13.705949783325195
517294	4654865	13.855908393859863
1138543	2679628	13.18549633026123
937496	2452354	12.170759201049805
650639	5906780	13.192730903625488
56220	2912184	13.369060516357422
630052	1696207	13.049531936645508
654345	3015941	13.234574317932129
927258	4786032	12.612451553344727
336634	6131711	13.540454864501953
47263	2218899	14.020573616027832
892424	2546756	13.1104736328125
449664	5888762	13.210821151733398
651210	6178030	13.281883239746094
461284	1931419	13.647363662719727
335859	6372949	14.160036087036133
129118	786574	13.3424654006958
25250	6166644	12.979833602905273
229070	4152241	13.357999801635742
158727	5853589	13.717278480529785
419244	1756797	12.23403549194336
63843	3100941	12.938199996948242
1059809	2982169	13.959217071533203
415857	3166651	13.11782455444336
1029652	4355141	13.490034103393555
447187	6079374	12.984768867492676
308899	5298604	13.600759506225586
449657	5879128	13.189411163330078
461600	2055232	13.606576919555664
619460	1202567	13.323970794677734
1147810	1799163	14.30215072631836
201582	616838	12.841850280761719
903925	6225685	13.854206085205078
1039910	4140033	13.396411895751953
1002667	5282129	12.727682113647461
275814	4359463	13.036788940429688
261248	294061	14.179521560668945
168806	1751839	13.765475273132324
652126	1430072	13.930490493774414
220207	1189598	12.810510635375977
64607	6320187	12.872679710388184
892878	2467735	13.575837135314941
140581	1234522	13.375017166137695
956667	4580466	13.768623352050781
392523	325701	12.415218353271484
969102	4085088	13.559746742248535
1069534	5345675	13.122753143310547
72675	4652565	13.292864799499512
864233	4173864	13.272367477416992
918111	4553549	12.915824890136719
438406	1528631	13.354089736938477
918747	4694127	13.773175239562988
412247	8007200	13.409805297851562
831678	6226719	13.718658447265625
443500	210254	12.985608100891113
796961	3405318	13.113265991210938
272706	5904869	12.587695121765137
651444	567215	13.649755477905273
1058299	4231343	12.395421981811523
340887	1990830	13.275533676147461
460079	962638	13.041166305541992
775852	3431115	13.087560653686523
831666	3978759	13.188575744628906
830670	5237811	13.226335525512695
11415	3750174	13.782754898071289
1006572	4204486	12.746271133422852
417126	794099	13.170573234558105
1046348	4030125	13.784425735473633
985650	3827192	13.226884841918945
1035569	2491866	13.092758178710938
879381	5045793	13.093768119812012
582050	1330576	12.497425079345703
1030525	3500142	13.36490249633789
18292	926409	13.849939346313477
1168582	5364598	13.14272403717041
625345	5912782	13.477155685424805
651719	1170638	13.84967041015625
448802	427285	13.689987182617188
326751	1791532	13.997941017150879
1149776	1616119	13.63038158416748
30492	2047231	13.79219913482666
5544	5750063	13.6583251953125
285089	2865592	13.054031372070312
1038973	4250531	12.459379196166992
1138321	2701992	13.585308074951172
409428	899693	13.27069091796875
1031067	3013800	12.6402587890625
162176	1438696	13.486848831176758
29227	5955421	13.796175003051758
341370	5745422	13.228635787963867
92212	582284	13.604981422424316
1045479	3319403	12.72384262084961
339386	5914231	13.42307186126709
172070	6411621	13.366954803466797
985523	4617152	13.262327194213867
252472	1667822	13.446425437927246
450195	596282	13.717692375183105
1034817	5386369	13.451152801513672
338286	3407010	13.802096366882324
444347	3054331	13.918970108032227
987349	3357863	13.189009666442871
36988	801508	14.06543254852295
2033	2674865	13.838754653930664
41955	880273	12.856407165527344
449525	5871980	13.866965293884277
640180	428560	13.398212432861328
651206	344593	13.891934394836426
774683	5196844	12.568883895874023
831717	3501771	13.979856491088867
412921	498933	13.285370826721191
949742	4942803	13.314507484436035
1040771	2899860	12.667261123657227
449480	6818545	13.776549339294434
1035381	4742272	12.740640640258789
430595	4014458	13.358400344848633
241914	4874276	13.37423038482666
459723	5362921	13.457890510559082
1046876	3879772	13.561956405639648
448304	1793260	13.541889190673828
339804	1735375	13.136363983154297
448677	1042302	13.273580551147461
651641	1075859	13.224602699279785
1039200	4132873	13.644827842712402
3311	3624377	13.874342918395996
339458	1139286	14.213790893554688
423143	1945158	13.200546264648438
4439	6804123	13.844681739807129
1034977	2911685	13.195987701416016
402840	696168	13.082321166992188
407387	4993840	12.955556869506836
520567	6859263	13.422401428222656
1182535	1409209	13.709771156311035
448067	7059784	13.79478931427002
1138690	2513002	13.302825927734375
402206	5640232	13.550189018249512
1032056	4283489	13.496378898620605
1178919	5085397	13.773858070373535
187580	6215974	13.779273986816406
95761	6235571	13.821197509765625
324139	1874487	13.452266693115234
276312	307853	13.564455032348633
456219	1219886	13.998291969299316
401966	2135407	13.585248947143555
448656	134811	13.250692367553711
666576	2761989	13.100810050964355
1164721	79828	13.50312614440918
651562	744704	13.678582191467285
77517	6157514	14.846803665161133
705057	1876603	14.007207870483398
1034857	3799081	13.526542663574219
336037	134738	13.051457405090332
449603	470933	13.484561920166016
304469	906697	13.072046279907227
515838	579273	13.574606895446777
809491	3692321	12.62451457977295
206340	4409895	13.51944351196289
433899	1376557	13.876404762268066
291288	6922233	13.919214248657227
652075	667595	13.83144760131836
449498	6056821	13.857686996459961
174686	4643370	13.157003402709961
369153	2479184	13.249340057373047
1048429	2944413	12.25456714630127
1023948	2436133	13.346709251403809
425354	1960287	13.4183931350708
339445	5280833	13.615785598754883
340967	7035504	13.92086124420166
935897	306687	12.863499641418457
694131	4188377	12.2551851272583
449687	685778	13.778087615966797
1043045	2540874	13.429208755493164
52329	5800610	13.797469139099121
465537	6189550	12.962217330932617
432504	345639	13.447340965270996
449631	6269949	14.037409782409668
11012	5693893	13.14505386352539
56157	1963793	13.654870986938477
341219	1354390	13.687045097351074
479278	5883512	13.388322830200195
330524	3953690	14.382185935974121
25980	4063969	13.279672622680664
212900	2661654	13.265337944030762
208450	3557797	13.582389831542969
1030751	4734076	13.47595500946045
467955	6101878	13.963592529296875
76463	3535326	13.082279205322266
496559	747676	13.434150695800781
957939	6229846	13.974847793579102
335458	2913863	13.071681022644043
336551	5247454	12.36424446105957
253811	6239706	14.066808700561523
449641	1075360	13.97110366821289
1067669	3435012	14.109821319580078
138780	1589803	13.756784439086914
143862	3930889	13.920882225036621
401455	957675	13.664435386657715
341088	2151621	13.711992263793945
959794	6091805	13.947449684143066
75806	6091578	13.989944458007812
866614	4517828	13.744115829467773
948859	5250800	13.123435974121094
1047877	2334601	13.745963096618652
939369	5017614	13.198541641235352
165638	5659317	13.071701049804688
508475	1783027	13.40149974822998
465080	1705850	14.063803672790527
651928	5910839	13.607215881347656
650905	773066	13.840519905090332
447115	6200805	13.953561782836914
803319	4894777	13.283007621765137
30491	4871318	14.175105094909668
517194	5925093	13.842500686645508
434628	230912	13.754213333129883
336502	6402577	12.698570251464844
964695	3097111	13.438447952270508
1036237	4794271	13.224900245666504
435303	2031749	13.773619651794434
763124	2813122	13.987165451049805
1035442	6096743	13.320640563964844
1034734	5351361	14.444908142089844
4749	1055091	13.20716381072998
460613	4764058	14.120718002319336
445368	3100148	13.42862319946289
1046408	4617404	14.177289009094238
1054714	4849866	13.758524894714355
938869	35345	13.583163261413574
1043052	3385035	13.651886940002441
322523	3049687	13.46192741394043
556023	1299096	13.377740859985352
1138549	2679182	13.685626029968262
530922	311339	14.188037872314453
227433	2145547	13.839776039123535
1169583	4390641	13.33692741394043
1166932	6901471	13.327316284179688
448460	1075218	13.099895477294922
450153	3817693	13.710838317871094
592502	3201436	14.104863166809082
87423	7000052	13.796548843383789
1002307	4699042	12.28682804107666
987357	4750523	13.45350170135498
764165	4904369	13.712761878967285
253434	6439718	13.545464515686035
339830	6133285	12.139572143554688
651173	4934957	14.067052841186523
179327	5911966	13.595123291015625
831742	1706726	13.899898529052734
461487	4001885	13.313387870788574
452618	6027507	12.959433555603027
286995	1845290	13.204678535461426
449507	3100377	13.964386940002441
950059	4313752	13.369233131408691
80444	3949668	13.255414009094238
1047564	2451634	13.099047660827637
121720	6511009	13.98600959777832
254712	2017979	13.216708183288574
28089	4840463	13.264204978942871
445365	6789751	13.161310195922852
1034237	4657569	13.967460632324219
650968	6770075	13.511080741882324
336487	4100373	13.595125198364258
404567	1924099	13.095210075378418
550551	3398605	13.537665367126465
1030100	2389563	13.479232788085938
331896	5386748	14.04047679901123
67763	3520404	13.71268367767334
310618	2117879	13.09240436553955
1047768	5040648	14.12674331665039
105700	5099434	13.072421073913574
629704	4735512	13.517748832702637
479605	786616	12.83889389038086
567246	6053680	13.629988670349121
1054883	3456536	13.606698989868164
26505	6474600	13.885046005249023
325093	6235378	14.173393249511719
336671	2164234	13.252522468566895
540204	7224802	12.985183715820312
550913	173042	13.323188781738281
69763	2211123	14.288204193115234
650969	7426566	14.050298690795898
1075050	2887858	13.754890441894531
471851	2072018	13.96982479095459
253187	5504589	14.439382553100586
494750	773874	13.415884017944336
448413	4352285	13.955069541931152
742817	717181	13.670601844787598
39521	1896811	12.986946105957031
340720	2961428	13.48562240600586
1081616	3722222	13.175106048583984
425940	124517	13.029366493225098
741300	8076431	13.362150192260742
290033	6375901	14.050095558166504
651578	5757058	14.294184684753418
1072831	2991590	13.990630149841309
163007	5670063	13.581120491027832
1055625	4761688	13.203710556030273
267807	2263729	13.81331729888916
1150326	1560967	13.19865608215332
1029854	4538409	13.497749328613281
299874	1360959	13.451399803161621
279335	3042648	13.818243026733398
449805	486896	13.988450050354004
1172846	1102957	13.601160049438477
330506	6144612	13.093992233276367
333115	2275296	13.161558151245117
334419	1115935	12.820451736450195
46266	6345004	14.260770797729492
951020	6120613	13.735679626464844
52586	6334425	13.359065055847168
327779	2570627	14.263938903808594
334745	5567211	13.330059051513672
434969	362133	12.291227340698242
448789	6263604	13.884511947631836
50379	5008223	12.746589660644531
928399	1045473	13.214122772216797
156291	3089047	13.735888481140137
623748	1542829	13.528517723083496
726688	2135571	12.893238067626953
651067	3634395	13.720465660095215
870245	3035252	13.491997718811035
448569	5779705	13.838342666625977
1147899	1792608	13.604772567749023
602291	51897	13.259925842285156
863734	4498212	13.320643424987793
336558	3088175	14.326305389404297
445982	8260158	13.356375694274902
450090	2218712	13.581575393676758
822149	3827874	12.426142692565918
825485	5011971	13.64272689819336
703761	6290459	13.671842575073242
979969	5109063	13.173660278320312
945025	4106038	14.08975601196289
1183957	7310209	13.493803024291992
506915	5919959	12.947617530822754
1042190	3333639	13.924776077270508
462253	864993	13.92479419708252
894334	4362967	13.262371063232422
866668	5215861	13.423162460327148
1058547	2849890	13.590283393859863
1030059	2600487	13.145995140075684
535576	808065	13.927221298217773
948261	3472821	13.546770095825195
449516	745990	13.982959747314453
144545	446498	13.76901626586914
417451	655805	13.291023254394531
78199	3819959	13.522529602050781
449502	1344946	13.931909561157227
1047559	2551481	13.62795639038086
1029952	5160536	13.470678329467773
497148	6931996	13.350346565246582
1031280	3974407	12.906951904296875
203890	5047819	14.207487106323242
1053299	3471878	13.937689781188965
1141775	2369478	13.160337448120117
410621	6458	13.241564750671387
171091	5687214	14.073511123657227
449846	6187078	14.050304412841797
1035238	3318374	13.458439826965332
650949	5893644	14.005218505859375
70447	5958056	14.372072219848633
472674	566270	13.841584205627441
879512	2399873	13.112281799316406
198941	3425620	13.436811447143555
517761	6809628	13.61102294921875
336585	2086662	13.553865432739258
916996	75503	13.593109130859375
1056686	3916848	13.202789306640625
651815	598520	13.14572811126709
1037387	4960541	13.945292472839355
312182	5868864	13.473167419433594
496133	2164861	13.146954536437988
481995	6281944	13.703699111938477
1065957	3398087	13.049281120300293
1038320	5049775	14.241369247436523
1157299	888512	13.949216842651367
125399	1509880	14.153179168701172
1035987	2443235	13.462718963623047
548656	3131271	13.559682846069336
831741	4880183	14.120290756225586
484399	2079546	14.171636581420898
491617	7730317	14.030261039733887
1048552	4886657	13.105813980102539
1026497	6300251	13.149307250976562
336618	6656116	13.649642944335938
271879	195172	13.650973320007324
831713	5956742	13.678306579589844
175025	3273892	13.161236763000488
491657	1194546	13.527860641479492
450087	720859	14.008445739746094
95842	1312367	13.137575149536133
920892	4954632	13.680042266845703
319585	4826492	14.035451889038086
1034786	4885226	12.510396957397461
238703	4519792	14.256690979003906
1035626	5194073	13.574556350708008
461360	1818156	13.8343505859375
641381	3199014	12.882743835449219
307149	98407	13.776750564575195
658093	8513928	13.288965225219727
462777	1371929	13.679454803466797
957130	3660404	13.52782154083252
448731	2199354	13.886734962463379
200912	5800448	13.250839233398438
651384	5618290	14.190324783325195
448802	427284	14.047110557556152
851801	6098889	13.458047866821289
1004320	3296876	13.302862167358398
410553	1126374	14.082991600036621
638702	157516	13.228400230407715
461317	1902682	13.763246536254883
508773	1828989	13.38446044921875
467260	481754	14.040862083435059
770794	2533960	14.233511924743652
408701	6956795	14.588789939880371
415066	2952683	13.228569984436035
67917	6434872	13.617624282836914
485371	2521873	12.91427230834961
213864	1057515	12.017619132995605
947440	4276969	13.390141487121582
712788	5151365	13.814374923706055
709404	6785562	13.567167282104492
534334	457854	13.551095962524414
508528	356990	13.302915573120117
295778	6475734	13.56767463684082
158199	3250498	13.272350311279297
1007149	2948257	13.449313163757324
1138813	2652995	13.975422859191895
867361	5012581	13.270374298095703
286970	8550961	13.74920654296875
339488	922209	13.623795509338379
651029	3888931	13.751961708068848
364313	6321260	14.238029479980469
831293	4220722	13.957910537719727
244419	5993523	14.774930953979492
581080	280959	13.164094924926758
964591	2790818	13.638079643249512
178662	1837182	13.934867858886719
687863	6291430	13.9827880859375
503451	915847	13.250899314880371
304437	6772329	13.597129821777344
76888	2679923	13.246979713439941
80001	345575	13.985174179077148
74048	3055457	13.98643684387207
959311	3290737	13.720029830932617
84401	5829103	13.446252822875977
47928	5683904	14.045860290527344
71198	6507739	13.532363891601562
337002	6419214	13.317421913146973
632148	6813764	14.070731163024902
649176	7057033	13.424847602844238
463422	6780052	13.556720733642578
448394	710750	13.429685592651367
940769	2448292	12.845797538757324
652098	1731842	14.351545333862305
158198	5005760	13.652809143066406
448695	8559927	13.642906188964844
1047620	5268586	13.58576774597168
454932	997818	13.362226486206055
1179948	4086369	13.33298397064209
1036771	5977055	13.490302085876465
1048284	50489	13.290074348449707
58262	1590359	13.711957931518555
429131	784846	13.469035148620605
1172364	1617939	12.398880004882812
471252	3697170	13.379478454589844
461402	6979641	13.433313369750977
432848	503409	13.543638229370117
12598	2458357	13.998435974121094
540393	1201605	13.463769912719727
244593	5490378	13.433283805847168
252858	4333506	14.071006774902344
1052364	4849065	13.791627883911133
1037743	2316359	13.670938491821289
48331	3176987	13.287847518920898
1047587	5362493	13.459012985229492
457849	2902251	13.575210571289062
1038991	4446047	13.219465255737305
926322	2577658	12.73996639251709
643970	3219096	13.512065887451172
917926	6211353	13.969867706298828
651467	5460489	13.258553504943848
67824	779074	12.893564224243164
488285	782676	13.08992862701416
143470	4062344	13.303924560546875
471252	3697167	12.789836883544922
651794	3338582	13.748556137084961
408290	7882159	13.865889549255371
1080733	4821066	14.085972785949707
651579	2165991	14.011808395385742
170551	5704237	13.791145324707031
505638	6065305	12.415008544921875
942920	4232262	13.7908935546875
1046833	2742433	13.07265853881836
252566	3419271	13.608170509338379
176816	1801221	13.437536239624023
339996	1091006	13.652299880981445
432510	1440581	13.322744369506836
1025310	4046955	13.924041748046875
